session_date,split,expected_session,expected_open_utc,expected_close_utc,expected_open_et,expected_close_et,is_early_close,calendar_override,calendar_note,expected_minutes,expected_rth_minutes,observed_rows,observed_unique_minutes,missing_minutes,missing_rth_minutes,unexpected_minutes,invalid_rows,exact_duplicate_rows_removed,conflicting_duplicate_keys,symbol_count,symbols,contract_transitions,first_missing_utc,last_missing_utc,largest_missing_run_minutes,quality_status,session_usable,severity,exclusion_reasons
2024-01-11,development,True,2024-01-10T23:00:00+00:00,2024-01-11T22:00:00+00:00,2024-01-10T18:00:00-05:00,2024-01-11T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-12,development,True,2024-01-11T23:00:00+00:00,2024-01-12T22:00:00+00:00,2024-01-11T18:00:00-05:00,2024-01-12T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-15,development,True,2024-01-14T23:00:00+00:00,2024-01-15T18:00:00+00:00,2024-01-14T18:00:00-05:00,2024-01-15T13:00:00-05:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-16,development,True,2024-01-15T23:00:00+00:00,2024-01-16T22:00:00+00:00,2024-01-15T18:00:00-05:00,2024-01-16T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-17,development,True,2024-01-16T23:00:00+00:00,2024-01-17T22:00:00+00:00,2024-01-16T18:00:00-05:00,2024-01-17T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-18,development,True,2024-01-17T23:00:00+00:00,2024-01-18T22:00:00+00:00,2024-01-17T18:00:00-05:00,2024-01-18T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-19,development,True,2024-01-18T23:00:00+00:00,2024-01-19T22:00:00+00:00,2024-01-18T18:00:00-05:00,2024-01-19T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-22,development,True,2024-01-21T23:00:00+00:00,2024-01-22T22:00:00+00:00,2024-01-21T18:00:00-05:00,2024-01-22T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-23,development,True,2024-01-22T23:00:00+00:00,2024-01-23T22:00:00+00:00,2024-01-22T18:00:00-05:00,2024-01-23T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-24,development,True,2024-01-23T23:00:00+00:00,2024-01-24T22:00:00+00:00,2024-01-23T18:00:00-05:00,2024-01-24T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-25,development,True,2024-01-24T23:00:00+00:00,2024-01-25T22:00:00+00:00,2024-01-24T18:00:00-05:00,2024-01-25T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-26,development,True,2024-01-25T23:00:00+00:00,2024-01-26T22:00:00+00:00,2024-01-25T18:00:00-05:00,2024-01-26T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-29,development,True,2024-01-28T23:00:00+00:00,2024-01-29T22:00:00+00:00,2024-01-28T18:00:00-05:00,2024-01-29T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-30,development,True,2024-01-29T23:00:00+00:00,2024-01-30T22:00:00+00:00,2024-01-29T18:00:00-05:00,2024-01-30T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-01-31,development,True,2024-01-30T23:00:00+00:00,2024-01-31T22:00:00+00:00,2024-01-30T18:00:00-05:00,2024-01-31T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-01,development,True,2024-01-31T23:00:00+00:00,2024-02-01T22:00:00+00:00,2024-01-31T18:00:00-05:00,2024-02-01T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-02,development,True,2024-02-01T23:00:00+00:00,2024-02-02T22:00:00+00:00,2024-02-01T18:00:00-05:00,2024-02-02T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-05,development,True,2024-02-04T23:00:00+00:00,2024-02-05T22:00:00+00:00,2024-02-04T18:00:00-05:00,2024-02-05T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-06,development,True,2024-02-05T23:00:00+00:00,2024-02-06T22:00:00+00:00,2024-02-05T18:00:00-05:00,2024-02-06T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-07,development,True,2024-02-06T23:00:00+00:00,2024-02-07T22:00:00+00:00,2024-02-06T18:00:00-05:00,2024-02-07T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-08,development,True,2024-02-07T23:00:00+00:00,2024-02-08T22:00:00+00:00,2024-02-07T18:00:00-05:00,2024-02-08T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-09,development,True,2024-02-08T23:00:00+00:00,2024-02-09T22:00:00+00:00,2024-02-08T18:00:00-05:00,2024-02-09T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-12,development,True,2024-02-11T23:00:00+00:00,2024-02-12T22:00:00+00:00,2024-02-11T18:00:00-05:00,2024-02-12T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-13,development,True,2024-02-12T23:00:00+00:00,2024-02-13T22:00:00+00:00,2024-02-12T18:00:00-05:00,2024-02-13T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-14,development,True,2024-02-13T23:00:00+00:00,2024-02-14T22:00:00+00:00,2024-02-13T18:00:00-05:00,2024-02-14T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-15,development,True,2024-02-14T23:00:00+00:00,2024-02-15T22:00:00+00:00,2024-02-14T18:00:00-05:00,2024-02-15T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-16,development,True,2024-02-15T23:00:00+00:00,2024-02-16T22:00:00+00:00,2024-02-15T18:00:00-05:00,2024-02-16T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-19,development,True,2024-02-18T23:00:00+00:00,2024-02-19T18:00:00+00:00,2024-02-18T18:00:00-05:00,2024-02-19T13:00:00-05:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-20,development,True,2024-02-19T23:00:00+00:00,2024-02-20T22:00:00+00:00,2024-02-19T18:00:00-05:00,2024-02-20T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-21,development,True,2024-02-20T23:00:00+00:00,2024-02-21T22:00:00+00:00,2024-02-20T18:00:00-05:00,2024-02-21T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-22,development,True,2024-02-21T23:00:00+00:00,2024-02-22T22:00:00+00:00,2024-02-21T18:00:00-05:00,2024-02-22T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-23,development,True,2024-02-22T23:00:00+00:00,2024-02-23T22:00:00+00:00,2024-02-22T18:00:00-05:00,2024-02-23T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-26,development,True,2024-02-25T23:00:00+00:00,2024-02-26T22:00:00+00:00,2024-02-25T18:00:00-05:00,2024-02-26T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-27,development,True,2024-02-26T23:00:00+00:00,2024-02-27T22:00:00+00:00,2024-02-26T18:00:00-05:00,2024-02-27T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-28,development,True,2024-02-27T23:00:00+00:00,2024-02-28T22:00:00+00:00,2024-02-27T18:00:00-05:00,2024-02-28T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-02-29,development,True,2024-02-28T23:00:00+00:00,2024-02-29T22:00:00+00:00,2024-02-28T18:00:00-05:00,2024-02-29T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-01,development,True,2024-02-29T23:00:00+00:00,2024-03-01T22:00:00+00:00,2024-02-29T18:00:00-05:00,2024-03-01T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-04,development,True,2024-03-03T23:00:00+00:00,2024-03-04T22:00:00+00:00,2024-03-03T18:00:00-05:00,2024-03-04T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-05,development,True,2024-03-04T23:00:00+00:00,2024-03-05T22:00:00+00:00,2024-03-04T18:00:00-05:00,2024-03-05T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-06,development,True,2024-03-05T23:00:00+00:00,2024-03-06T22:00:00+00:00,2024-03-05T18:00:00-05:00,2024-03-06T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-07,development,True,2024-03-06T23:00:00+00:00,2024-03-07T22:00:00+00:00,2024-03-06T18:00:00-05:00,2024-03-07T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-08,development,True,2024-03-07T23:00:00+00:00,2024-03-08T22:00:00+00:00,2024-03-07T18:00:00-05:00,2024-03-08T17:00:00-05:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-11,development,True,2024-03-10T22:00:00+00:00,2024-03-11T21:00:00+00:00,2024-03-10T18:00:00-04:00,2024-03-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-12,development,True,2024-03-11T22:00:00+00:00,2024-03-12T21:00:00+00:00,2024-03-11T18:00:00-04:00,2024-03-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQH4,0,,,0,pass,True,none,
2024-03-13,development,True,2024-03-12T22:00:00+00:00,2024-03-13T21:00:00+00:00,2024-03-12T18:00:00-04:00,2024-03-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,2,MNQH4|MNQM4,1,,,0,excluded,False,high,multiple_contracts_within_session|roll_boundary_session
2024-03-14,development,True,2024-03-13T22:00:00+00:00,2024-03-14T21:00:00+00:00,2024-03-13T18:00:00-04:00,2024-03-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-15,development,True,2024-03-14T22:00:00+00:00,2024-03-15T21:00:00+00:00,2024-03-14T18:00:00-04:00,2024-03-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-18,development,True,2024-03-17T22:00:00+00:00,2024-03-18T21:00:00+00:00,2024-03-17T18:00:00-04:00,2024-03-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-19,development,True,2024-03-18T22:00:00+00:00,2024-03-19T21:00:00+00:00,2024-03-18T18:00:00-04:00,2024-03-19T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-20,development,True,2024-03-19T22:00:00+00:00,2024-03-20T21:00:00+00:00,2024-03-19T18:00:00-04:00,2024-03-20T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-21,development,True,2024-03-20T22:00:00+00:00,2024-03-21T21:00:00+00:00,2024-03-20T18:00:00-04:00,2024-03-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-22,development,True,2024-03-21T22:00:00+00:00,2024-03-22T21:00:00+00:00,2024-03-21T18:00:00-04:00,2024-03-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-25,development,True,2024-03-24T22:00:00+00:00,2024-03-25T21:00:00+00:00,2024-03-24T18:00:00-04:00,2024-03-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-26,development,True,2024-03-25T22:00:00+00:00,2024-03-26T21:00:00+00:00,2024-03-25T18:00:00-04:00,2024-03-26T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-27,development,True,2024-03-26T22:00:00+00:00,2024-03-27T21:00:00+00:00,2024-03-26T18:00:00-04:00,2024-03-27T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-28,development,True,2024-03-27T22:00:00+00:00,2024-03-28T21:00:00+00:00,2024-03-27T18:00:00-04:00,2024-03-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-03-29,development,True,2024-03-28T22:00:00+00:00,2024-03-29T13:15:00+00:00,2024-03-28T18:00:00-04:00,2024-03-29T09:15:00-04:00,True,False,,915,0,0,0,915,0,0,0,0,0,0,,0,2024-03-28T22:00:00+00:00,2024-03-29T13:14:00+00:00,915,excluded,False,critical,missing_expected_minutes
2024-04-01,development,True,2024-03-31T22:00:00+00:00,2024-04-01T21:00:00+00:00,2024-03-31T18:00:00-04:00,2024-04-01T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-02,development,True,2024-04-01T22:00:00+00:00,2024-04-02T21:00:00+00:00,2024-04-01T18:00:00-04:00,2024-04-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-03,development,True,2024-04-02T22:00:00+00:00,2024-04-03T21:00:00+00:00,2024-04-02T18:00:00-04:00,2024-04-03T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-04,development,True,2024-04-03T22:00:00+00:00,2024-04-04T21:00:00+00:00,2024-04-03T18:00:00-04:00,2024-04-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-05,development,True,2024-04-04T22:00:00+00:00,2024-04-05T21:00:00+00:00,2024-04-04T18:00:00-04:00,2024-04-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-08,development,True,2024-04-07T22:00:00+00:00,2024-04-08T21:00:00+00:00,2024-04-07T18:00:00-04:00,2024-04-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-09,development,True,2024-04-08T22:00:00+00:00,2024-04-09T21:00:00+00:00,2024-04-08T18:00:00-04:00,2024-04-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-10,development,True,2024-04-09T22:00:00+00:00,2024-04-10T21:00:00+00:00,2024-04-09T18:00:00-04:00,2024-04-10T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-11,development,True,2024-04-10T22:00:00+00:00,2024-04-11T21:00:00+00:00,2024-04-10T18:00:00-04:00,2024-04-11T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-12,development,True,2024-04-11T22:00:00+00:00,2024-04-12T21:00:00+00:00,2024-04-11T18:00:00-04:00,2024-04-12T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-15,development,True,2024-04-14T22:00:00+00:00,2024-04-15T21:00:00+00:00,2024-04-14T18:00:00-04:00,2024-04-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-16,development,True,2024-04-15T22:00:00+00:00,2024-04-16T21:00:00+00:00,2024-04-15T18:00:00-04:00,2024-04-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-17,development,True,2024-04-16T22:00:00+00:00,2024-04-17T21:00:00+00:00,2024-04-16T18:00:00-04:00,2024-04-17T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-18,development,True,2024-04-17T22:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-17T18:00:00-04:00,2024-04-18T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-19,development,True,2024-04-18T22:00:00+00:00,2024-04-19T21:00:00+00:00,2024-04-18T18:00:00-04:00,2024-04-19T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-22,development,True,2024-04-21T22:00:00+00:00,2024-04-22T21:00:00+00:00,2024-04-21T18:00:00-04:00,2024-04-22T17:00:00-04:00,False,False,,1380,390,1355,1355,25,0,0,0,0,0,1,MNQM4,0,2024-04-21T22:00:00+00:00,2024-04-21T22:24:00+00:00,25,excluded,False,high,missing_expected_minutes
2024-04-23,development,True,2024-04-22T22:00:00+00:00,2024-04-23T21:00:00+00:00,2024-04-22T18:00:00-04:00,2024-04-23T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-24,development,True,2024-04-23T22:00:00+00:00,2024-04-24T21:00:00+00:00,2024-04-23T18:00:00-04:00,2024-04-24T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-25,development,True,2024-04-24T22:00:00+00:00,2024-04-25T21:00:00+00:00,2024-04-24T18:00:00-04:00,2024-04-25T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-26,development,True,2024-04-25T22:00:00+00:00,2024-04-26T21:00:00+00:00,2024-04-25T18:00:00-04:00,2024-04-26T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-29,development,True,2024-04-28T22:00:00+00:00,2024-04-29T21:00:00+00:00,2024-04-28T18:00:00-04:00,2024-04-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-04-30,development,True,2024-04-29T22:00:00+00:00,2024-04-30T21:00:00+00:00,2024-04-29T18:00:00-04:00,2024-04-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-01,development,True,2024-04-30T22:00:00+00:00,2024-05-01T21:00:00+00:00,2024-04-30T18:00:00-04:00,2024-05-01T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-02,development,True,2024-05-01T22:00:00+00:00,2024-05-02T21:00:00+00:00,2024-05-01T18:00:00-04:00,2024-05-02T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-03,development,True,2024-05-02T22:00:00+00:00,2024-05-03T21:00:00+00:00,2024-05-02T18:00:00-04:00,2024-05-03T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-06,development,True,2024-05-05T22:00:00+00:00,2024-05-06T21:00:00+00:00,2024-05-05T18:00:00-04:00,2024-05-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-07,development,True,2024-05-06T22:00:00+00:00,2024-05-07T21:00:00+00:00,2024-05-06T18:00:00-04:00,2024-05-07T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-08,development,True,2024-05-07T22:00:00+00:00,2024-05-08T21:00:00+00:00,2024-05-07T18:00:00-04:00,2024-05-08T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-09,development,True,2024-05-08T22:00:00+00:00,2024-05-09T21:00:00+00:00,2024-05-08T18:00:00-04:00,2024-05-09T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-10,development,True,2024-05-09T22:00:00+00:00,2024-05-10T21:00:00+00:00,2024-05-09T18:00:00-04:00,2024-05-10T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-13,development,True,2024-05-12T22:00:00+00:00,2024-05-13T21:00:00+00:00,2024-05-12T18:00:00-04:00,2024-05-13T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-14,development,True,2024-05-13T22:00:00+00:00,2024-05-14T21:00:00+00:00,2024-05-13T18:00:00-04:00,2024-05-14T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-15,development,True,2024-05-14T22:00:00+00:00,2024-05-15T21:00:00+00:00,2024-05-14T18:00:00-04:00,2024-05-15T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-16,development,True,2024-05-15T22:00:00+00:00,2024-05-16T21:00:00+00:00,2024-05-15T18:00:00-04:00,2024-05-16T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-17,development,True,2024-05-16T22:00:00+00:00,2024-05-17T21:00:00+00:00,2024-05-16T18:00:00-04:00,2024-05-17T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-20,development,True,2024-05-19T22:00:00+00:00,2024-05-20T21:00:00+00:00,2024-05-19T18:00:00-04:00,2024-05-20T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-21,development,True,2024-05-20T22:00:00+00:00,2024-05-21T21:00:00+00:00,2024-05-20T18:00:00-04:00,2024-05-21T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-22,development,True,2024-05-21T22:00:00+00:00,2024-05-22T21:00:00+00:00,2024-05-21T18:00:00-04:00,2024-05-22T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-23,development,True,2024-05-22T22:00:00+00:00,2024-05-23T21:00:00+00:00,2024-05-22T18:00:00-04:00,2024-05-23T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-24,development,True,2024-05-23T22:00:00+00:00,2024-05-24T21:00:00+00:00,2024-05-23T18:00:00-04:00,2024-05-24T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-27,development,True,2024-05-26T22:00:00+00:00,2024-05-27T17:00:00+00:00,2024-05-26T18:00:00-04:00,2024-05-27T13:00:00-04:00,True,False,,1140,210,1140,1140,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-28,development,True,2024-05-27T22:00:00+00:00,2024-05-28T21:00:00+00:00,2024-05-27T18:00:00-04:00,2024-05-28T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-29,development,True,2024-05-28T22:00:00+00:00,2024-05-29T21:00:00+00:00,2024-05-28T18:00:00-04:00,2024-05-29T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-30,development,True,2024-05-29T22:00:00+00:00,2024-05-30T21:00:00+00:00,2024-05-29T18:00:00-04:00,2024-05-30T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-05-31,development,True,2024-05-30T22:00:00+00:00,2024-05-31T21:00:00+00:00,2024-05-30T18:00:00-04:00,2024-05-31T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-06-03,development,True,2024-06-02T22:00:00+00:00,2024-06-03T21:00:00+00:00,2024-06-02T18:00:00-04:00,2024-06-03T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-06-04,development,True,2024-06-03T22:00:00+00:00,2024-06-04T21:00:00+00:00,2024-06-03T18:00:00-04:00,2024-06-04T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-06-05,development,True,2024-06-04T22:00:00+00:00,2024-06-05T21:00:00+00:00,2024-06-04T18:00:00-04:00,2024-06-05T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
2024-06-06,development,True,2024-06-05T22:00:00+00:00,2024-06-06T21:00:00+00:00,2024-06-05T18:00:00-04:00,2024-06-06T17:00:00-04:00,False,False,,1380,390,1380,1380,0,0,0,0,0,0,1,MNQM4,0,,,0,pass,True,none,
